ts,pid,cpu_percent,mem_percent,rss_kb,vsz_kb,threads
2026-07-09T13:00:57Z,93752,0.3,0.0,5712,1227972,6
2026-07-09T13:00:58Z,93752,0.2,0.0,5712,1227972,6
2026-07-09T13:00:59Z,93752,0.1,0.0,5712,1227972,6
2026-07-09T13:01:00Z,93752,0.1,0.0,5712,1227972,6
2026-07-09T13:01:01Z,93752,0.1,0.0,5712,1227972,6
2026-07-09T13:01:02Z,93752,0.1,0.0,5712,1227972,6
2026-07-09T13:01:03Z,93752,0.1,0.0,5712,1227972,6
2026-07-09T13:01:04Z,93752,0.0,0.0,5712,1227972,6
2026-07-09T13:01:06Z,93752,0.0,0.0,5712,1227972,6
2026-07-09T13:01:07Z,93752,0.0,0.0,5716,1227972,6
2026-07-09T13:01:08Z,93752,0.0,0.0,5716,1227972,6
2026-07-09T13:01:09Z,93752,0.0,0.0,5716,1227972,6
2026-07-09T13:01:10Z,93752,0.0,0.0,5716,1227972,6
2026-07-09T13:01:11Z,93752,0.0,0.0,5716,1227972,6
2026-07-09T13:01:12Z,93752,0.0,0.0,5716,1227972,6
2026-07-09T13:01:13Z,93752,0.0,0.0,5716,1227972,6
2026-07-09T13:01:14Z,93752,0.0,0.0,5716,1227972,6
2026-07-09T13:01:16Z,93752,0.0,0.0,5716,1227972,6
2026-07-09T13:01:17Z,93752,0.0,0.0,5716,1227972,6
2026-07-09T13:01:18Z,93752,0.0,0.0,5716,1227972,6
2026-07-09T13:01:19Z,93752,0.0,0.0,5716,1227972,6
2026-07-09T13:01:20Z,93752,0.0,0.0,5716,1227972,6
2026-07-09T13:01:21Z,93752,0.0,0.0,5716,1227972,6
2026-07-09T13:01:22Z,93752,0.0,0.0,5716,1227972,6
2026-07-09T13:01:23Z,93752,0.0,0.0,5716,1227972,6
2026-07-09T13:01:24Z,93752,0.0,0.0,5716,1227972,6
2026-07-09T13:01:26Z,93752,0.0,0.0,5776,1227972,7
2026-07-09T13:01:27Z,93752,0.0,0.0,5776,1227972,7
2026-07-09T13:01:28Z,93752,0.0,0.0,5776,1227972,7
2026-07-09T13:01:29Z,93752,0.0,0.0,5776,1227972,7
2026-07-09T13:01:30Z,93752,0.0,0.0,5776,1227972,7
2026-07-09T13:01:31Z,93752,0.0,0.0,5776,1227972,7
2026-07-09T13:01:32Z,93752,0.0,0.0,5776,1227972,7
2026-07-09T13:01:33Z,93752,0.0,0.0,5780,1227972,7
2026-07-09T13:01:34Z,93752,0.0,0.0,5780,1227972,7
2026-07-09T13:01:35Z,93752,0.0,0.0,5780,1227972,7
2026-07-09T13:01:36Z,93752,0.0,0.0,5780,1227972,7
2026-07-09T13:01:37Z,93752,0.0,0.0,5780,1227972,7
2026-07-09T13:01:38Z,93752,0.0,0.0,5780,1227972,7
2026-07-09T13:01:40Z,93752,0.0,0.0,5780,1227972,7
2026-07-09T13:01:41Z,93752,0.0,0.0,5780,1227972,7
2026-07-09T13:01:42Z,93752,0.0,0.0,5780,1227972,7
2026-07-09T13:01:43Z,93752,0.0,0.0,5780,1227972,7
2026-07-09T13:01:44Z,93752,0.0,0.0,5780,1227972,7
2026-07-09T13:01:45Z,93752,0.0,0.0,5780,1227972,7
2026-07-09T13:01:46Z,93752,0.0,0.0,5780,1227972,7
2026-07-09T13:01:47Z,93752,0.0,0.0,5780,1227972,7
2026-07-09T13:01:48Z,93752,0.0,0.0,5780,1227972,7
2026-07-09T13:01:49Z,93752,0.0,0.0,5780,1227972,7
2026-07-09T13:01:51Z,93752,0.0,0.0,5780,1227972,7
2026-07-09T13:01:52Z,93752,0.0,0.0,5780,1227972,7
2026-07-09T13:01:53Z,93752,0.0,0.0,5780,1227972,7
2026-07-09T13:01:54Z,93752,0.0,0.0,5780,1227972,7
2026-07-09T13:01:55Z,93752,0.0,0.0,5780,1227972,7
2026-07-09T13:01:56Z,93752,0.0,0.0,5780,1227972,7
2026-07-09T13:01:58Z,93752,0.0,0.0,5780,1227972,7
2026-07-09T13:01:59Z,93752,0.0,0.0,5780,1227972,7
2026-07-09T13:02:00Z,93752,0.0,0.0,5844,1227972,7
2026-07-09T13:02:01Z,93752,0.0,0.0,5844,1227972,7
2026-07-09T13:02:02Z,93752,0.0,0.0,5844,1227972,7
